0	0.4744586520724826	0.4941867510477702	0.48957565426826477	0.48957565426826477	0.026392962783575058
0	0.4747047706886574	0.4940944989522298	0.49724188446998596	0.512017011642456	0.03616813197731972
4	0.4749754163953993	0.4940022150675456	0.512407124042511	0.5274598598480225	0.043988268822431564
19	0.47519683837890625	0.4939099629720052	0.512407124042511	0.5274598598480225	0.050830889493227005
19	0.47541831687644676	0.493833065032959	0.5277417898178101	0.5430607199668884	0.05865102633833885
20	0.47559051513671874	0.4937561670939128	0.5432509183883667	0.5588240623474121	0.066471166908741
37	0.4757627699110243	0.4936946551005046	0.5432509183883667	0.5588240623474121	0.07429130375385284
38	0.47588580096209493	0.49363307952880864	0.5507038831710815	0.5823370814323425	0.08504398912191391
38	0.4760088320131655	0.49357156753540044	0.558939516544342	0.5747541785240173	0.0997067466378212
38	0.47613191957826967	0.4935254414876302	0.5664516687393188	0.5985418558120728	0.1173020526766777
44	0.4762057269061053	0.49347931543986	0.5748125910758972	0.5908553600311279	0.1358748823404312
53	0.476279534233941	0.4934331893920898	0.5823959112167358	0.6149150133132935	0.1524926722049713
54	0.47630411783854165	0.4934178034464518	0.5823959112167358	0.6149150133132935	0.1671554297208786
68	0.47630411783854165	0.4934024175008138	0.5908750891685486	0.6071319580078125	0.17888562381267548
95	0.47630411783854165	0.49344854354858403	0.6071319580078125	0.6235881447792053	0.22189638018608093
95	0.47630411783854165	0.4936023394266764	0.5985418558120728	0.6314603090286255	0.22189638018608093
100	0.476230310510706	0.493817679087321	0.5985418558120728	0.6314603090286255	0.22189638018608093
106	0.47615644666883683	0.4940791130065918	0.5985418558120728	0.6314603090286255	0.2189638316631317
115	0.4760826958550347	0.4943712870279948	0.5985418558120728	0.6314603090286255	0.2179863154888153
115	0.4759596648039641	0.4946942965189616	0.5908750891685486	0.6071319580078125	0.2179863154888153
124	0.47591044108072916	0.4950479825337728	0.5823959112167358	0.6149150133132935	0.2179863154888153
124	0.4757874100296586	0.49540166854858403	0.5823959112167358	0.6149150133132935	0.2170087993144989
129	0.4757136027018229	0.495770804087321	0.5748125910758972	0.5908553600311279	0.2170087993144989
134	0.47559051513671874	0.4961245218912761	0.5664516687393188	0.5985418558120728	0.2170087993144989
145	0.47546748408564815	0.4964935938517253	0.5664516687393188	0.5985418558120728	0.2179863154888153
145	0.47529528582537617	0.4968319574991862	0.558939516544342	0.5747541785240173	0.2179863154888153
149	0.47514767116970485	0.4971549034118652	0.558939516544342	0.5747541785240173	0.22189638018608093
159	0.4749754163953993	0.4974470774332682	0.5507038831710815	0.5823370814323425	0.22678397595882416
160	0.4747539378978588	0.497739315032959	0.5507038831710815	0.5823370814323425	0.233626589179039
164	0.47450787579571757	0.4980161031087239	0.5507038831710815	0.5823370814323425	0.23655913770198822
169	0.4742618136935764	0.4982929229736328	0.5432509183883667	0.5588240623474121	0.23949168622493744
178	0.4739911679868345	0.49855442047119136	0.5197761058807373	0.5504166483879089	0.24242424964904785
180	0.4737204940230758	0.4988158226013184	0.5197761058807373	0.5504166483879089	0.24731183052062988
184	0.47344982005931713	0.4990772565205892	0.5197761058807373	0.5504166483879089	0.2521994113922119
